timestamp,fault_id,trial,arm,majority_label,gen_labels_json,gen_agreement,rep_correctness_score,correctness_scores_json,judge_votes_json,correct_at_0.5,correct_at_0.6,correct_at_0.7,low_quality_flag,system_fingerprint,gitops_rag_jaccard,identified_fault_type,confidence,root_cause,reasoning,latency_ms,prompt_tokens,completion_tokens,error
2026-06-20T17:41:25.268763,F4,5,C1_A,Node Not Ready,"[""Node Not Ready"", ""Node Not Ready"", ""Node Not Ready""]",1.0,0.5,"[0.1, 0.5, 0.5]","[0.1, 0.1, 0.1]",1,0,0,0,fp_0004d2b74a,0.0492,Node Not Ready,0.9,"Node yms-proxmox-03 is NOT READY, affecting service availability.","Step 1: Checked node health and found that node yms-proxmox-03 is NOT READY, indicating a node-level fault. Step 2: All pods are in Running state with no termination or waiting reasons, so no candidat...",24783,16065,2706,
2026-06-20T17:41:25.268763,F4,5,C2_gitops,Node Not Ready,"[""Node Not Ready"", ""Node Not Ready"", ""Node Not Ready""]",1.0,0.5,"[0.1, 0.5, 0.5]","[0.1, 0.1, 0.1]",1,0,0,0,fp_0004d2b74a,0.0492,Node Not Ready,0.9,"The node 'yms-proxmox-03' is in NOT READY state, causing connectivity issues.",Step 1: Checked node health and found node 'yms-proxmox-03' is NOT READY. Noted as primary candidate. Step 2: All pods are in Running state with no termination or waiting issues. Step 3: No services s...,22069,17565,2579,
2026-06-20T17:41:25.268763,F4,5,C3_rag,Node NotReady,"[""Node NotReady"", ""Node Not Ready"", ""Node NotReady""]",0.6667,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0492,Node NotReady,0.9,"The node yms-proxmox-03 is in NotReady status, causing service capacity reduction.","Step 1: Checked Node Health and found yms-proxmox-03 is NotReady, which is indicative of a NODE-LEVEL fault. Step 2: All pods are in Running state, so I proceeded to Step 3. Step 3: No services showin...",29179,18132,2795,
2026-06-20T17:41:25.268763,F4,5,C4_both,Node NotReady,"[""Node NotReady"", ""Node Not Ready"", ""Node NotReady""]",0.6667,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0492,Node NotReady,0.9,"The root cause is a NotReady node (yms-proxmox-03), which is impacting the scheduling and availability of pods.","Step 1 checked Node Health and found one node (yms-proxmox-03) with a NotReady status, indicating a NODE-LEVEL fault. Step 2 checked Pod Status and found all pods in Running state, with no termination...",29328,19545,2738,
2026-06-20T17:41:25.268763,F4,5,C5_placebo,Node Not Ready,"[""Node Not Ready"", ""Node Not Ready"", ""Node Not Ready""]",1.0,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0492,Node Not Ready,0.9,"The node yms-proxmox-03 is in NOT READY state, causing potential service disruptions.","Step 1: Checked node health and found one node (yms-proxmox-03) in NOT READY state. This is a primary candidate for a NODE-LEVEL fault. Step 2: All pods are in Running state, so no pod-level issues. S...",36691,18168,2536,
2026-06-20T18:02:10.430579,F5,1,C1_A,PVC/Storage Fault,"[""PVC/Storage Fault"", ""PVC Provisioning Failure"", ""Network Connectivity Issue""]",0.3333,0.9,"[0.9, 0.75, 0.0]","[0.9, 0.9, 0.9]",1,1,1,0,fp_0004d2b74a,0.033,PVC/Storage Fault,0.9,The root cause is a missing storage class 'premium-ssd' which led to the PersistentVolumeClaim being in Pending state.,"In Step 1, I checked Node Health and found all nodes are Ready with no pressure conditions, so I proceeded to Step 2. In Step 2, all pods are in Running state, but I identified a PersistentVolumeClaim...",30259,14928,3047,
2026-06-20T18:02:10.430579,F5,1,C2_gitops,PVC/Storage Issue,"[""PVC Provisioning Failure"", ""PVC/Storage Issue"", ""PVC/Storage Issue""]",0.6667,0.95,"[0.9, 1.0, 0.9]","[1.0, 1.0, 1.0]",1,1,1,0,fp_0004d2b74a,0.033,PVC/Storage Issue,0.9,"The root cause is that the storage class 'premium-ssd' is not found, leading to the PVC being in a Pending state.","Step 1: Checked Node Health. All nodes are Ready, so I proceed to Step 2. Step 2: Checked Pod Status. All pods are Running, but there is a PVC in Pending state for redis-cart-fault, indicating a poten...",31777,16410,3026,
2026-06-20T18:02:10.430579,F5,1,C3_rag,PVC/Storage Issue,"[""PVC/Storage Issue"", ""PVC Provisioning Failure"", ""PVC Binding Failure""]",0.3333,1.0,"[1.0, 0.9, 0.9]","[1.0, 1.0, 1.0]",1,1,1,0,fp_0004d2b74a,0.033,PVC/Storage Issue,0.9,The PersistentVolumeClaim 'redis-cart-fault' is pending due to the missing storage class 'premium-ssd'.,Step 1: Node Health: All nodes are Ready. No node-level issue found. Proceed to Step 2. Step 2: Pod Status: All pods are in Running state. No issues found with pods. Proceed to Step 3. Step 3: Service...,34048,16761,2887,
2026-06-20T18:02:10.430579,F5,1,C4_both,PVC Provisioning Failure,"[""PVC Provisioning Failure"", ""PVC Provisioning Failure"", ""PVC/Storage Issue""]",0.6667,0.9,"[0.9, 0.9, 0.9]","[0.9, 0.9, 0.9]",1,1,1,0,fp_0004d2b74a,0.033,PVC Provisioning Failure,0.9,The PersistentVolumeClaim 'redis-cart-fault' is in Pending state because the specified StorageClass 'premium-ssd' is not found.,"Step 1: Checked node health; all nodes are Ready with no pressure conditions. Step 2: All pods are Running, but the redis-cart-fault PVC is in Pending state, indicating a provisioning issue. Step 3: N...",33927,18087,2891,
2026-06-20T18:02:10.430579,F5,1,C5_placebo,PVC/Storage Fault,"[""PVC/Storage Fault"", ""PVC/Storage Fault"", ""PVC Provisioning Failure""]",0.6667,1.0,"[1.0, 1.0, 0.75]","[1.0, 1.0, 1.0]",1,1,1,0,fp_0004d2b74a,0.033,PVC/Storage Fault,0.9,"The storage class 'premium-ssd' was not found, causing the redis-cart PersistentVolumeClaim to fail provisioning.","Step 1: All nodes are in 'Ready' state, no issues found. Step 2: All pods are in 'Running' state, but the PVC 'redis-cart-fault' is in 'Pending' state, indicating a potential provisioning failure. Ste...",30813,17100,2826,
2026-06-20T18:08:46.895121,F5,2,C1_A,PVC Provisioning Failure,"[""PVC/Storage Issue"", ""PVC Provisioning Failure"", ""PVC Provisioning Failure""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.033,PVC Provisioning Failure,0.9,"The storage class 'premium-ssd' is not found, causing the PersistentVolumeClaim to fail provisioning.","Step 1: Checked node health - all nodes are Ready. Step 2: Checked pod status - all pods are Running. However, there is a warning event indicating that the PersistentVolumeClaim 'redis-cart-fault' has...",27294,15930,2789,
2026-06-20T18:08:46.895121,F5,2,C2_gitops,PVC/Storage Fault,"[""PVC/Storage Fault"", ""PVC Provisioning Failure"", ""PVC/Storage Fault""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.033,PVC/Storage Fault,0.9,The storage class 'premium-ssd' not found is preventing the provisioning of the PersistentVolumeClaim for redis-cart.,"In Step 1, I checked the node health and found all nodes are Ready, hence proceeding to Step 2. In Step 2, I found all pods are Running, so I continued to Step 3. In Step 3, I identified that there is...",23264,17361,2538,
2026-06-20T18:08:46.895121,F5,2,C3_rag,PVC Provisioning Failure,"[""PVC/Storage Fault"", ""PVC Provisioning Failure"", ""PVC Provisioning Failure""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.033,PVC Provisioning Failure,0.9,The PersistentVolumeClaim 'redis-cart-fault' failed to provision due to a missing storage class.,"Step 1: Checked Node Health - All nodes are Ready, no DiskPressure, MemoryPressure, or PIDPressure conditions found. Proceed to Step 2. Step 2: Checked Pod Status - All pods are Running, but the PVC '...",22966,17640,2631,
2026-06-20T18:08:46.895121,F5,2,C4_both,PVC Provisioning Failure,"[""PVC Provisioning Failure"", ""PVC Provisioning Failure"", ""PVC/Storage Fault""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.033,PVC Provisioning Failure,0.9,The PersistentVolumeClaim for redis-cart-fault could not be provisioned due to a missing storage class.,Step 1: Checked Node Health. All nodes are Ready. Step 2: Checked Pod Status. All pods are Running. Step 3: Checked Service Connectivity. No services showing 0 endpoints. Step 4: Checked Network. No n...,22783,19188,2615,
2026-06-20T18:08:46.895121,F5,2,C5_placebo,PVC/Storage Issue,"[""PVC/Storage Issue"", ""PVC Provisioning Failure"", ""Network Connectivity Issue""]",0.3333,0.1,"[0.1, 0.1, 0.0]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.033,PVC/Storage Issue,0.9,"The root cause is a missing storage class named 'premium-ssd', which is preventing the provisioning of the PersistentVolumeClaim.",Step 1: Checked Node Health - All nodes are Ready with no pressure conditions. Proceed to Step 2. Step 2: Checked Pod Status - All pods are Running. No OOMKilled or CrashLoopBackOff issues found. Proc...,23896,18051,2798,
2026-06-20T18:14:30.483297,F5,3,C1_A,Network Connectivity Issue,"[""Network Connectivity Issue"", ""PVC Provisioning Failure"", ""PVC/Storage Fault""]",0.3333,0.0,"[0.0, 0.1, 0.1]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.033,Network Connectivity Issue,0.9,The checkout service is unable to connect to its destination due to network issues.,Step 1: Checked node health - all nodes are Ready. Step 2: All pods are in Running state but the 'checkoutservice-db56f59d-v25cd' pod has warning logs indicating a connection error due to 'i/o timeout...,25086,17118,2916,
2026-06-20T18:14:30.483297,F5,3,C2_gitops,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""PVC/Storage Fault""]",0.6667,0.0,"[0.0, 0.0, 0.1]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.033,Network Connectivity Issue,0.8,The checkout service is unable to connect to the specified IP address due to a networking issue.,Step 1: Checked Node Health. All nodes are Ready with no pressure conditions found. Step 2: Checked Pod Status. All pods are in Running state with no critical termination reasons. Step 3: Checked Serv...,25240,18540,2921,
2026-06-20T18:14:30.483297,F5,3,C3_rag,PVC Provisioning Failure,"[""PVC Provisioning Failure"", ""PVC Provisioning Failure"", ""PVC/Storage Issue""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.033,PVC Provisioning Failure,0.9,The PersistentVolumeClaim for redis-cart-fault failed to provision because the specified storage class 'premium-ssd' was not found.,Step 1: Checked Node Health - All nodes are Ready with no pressure conditions. Proceeded to Step 2. Step 2: Checked Pod Status - All pods are Running. No issues found. Proceeded to Step 3. Step 3: Che...,25908,18909,2850,
2026-06-20T18:14:30.483297,F5,3,C4_both,PVC Provisioning Failure,"[""PVC Provisioning Failure"", ""PVC Provisioning Failure"", ""PVC Provisioning Failure""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.033,PVC Provisioning Failure,0.9,The PersistentVolumeClaim for redis-cart is failing to provision because the specified storageclass 'premium-ssd' is not found.,"Step 1: Checked Node Health - All nodes are Ready, no node-level issues detected. Step 2: Checked Pod Status - All pods are Running, but events indicate a PersistentVolumeClaim is failing to provision...",22424,20304,2653,
2026-06-20T18:14:30.483297,F5,3,C5_placebo,Network Connectivity Issue,"[""Network Connectivity Issue"", ""PVC Provisioning Failure"", ""Network Connectivity Issue""]",0.6667,0.0,"[0.0, 0.1, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.033,Network Connectivity Issue,0.8,Network connectivity problem causing timeouts for the checkout service.,Step 1: Checked Node Health - All nodes are Ready. No issues found. Proceed to Step 2. Step 2: Checked Pod Status - All pods are in Running state. No termination or waiting issues reported. Proceed to...,25271,19119,2948,
2026-06-20T18:20:13.748497,F5,4,C1_A,PVC Pending,"[""PVC Pending"", ""PVC Pending"", ""PVC Pending / Network Connectivity Issue""]",0.6667,0.3,"[0.1, 0.5, 0.1]","[0.1, 0.1, 0.4]",0,0,0,0,fp_0004d2b74a,0.033,PVC Pending,0.8,The root cause is a Pending PVC preventing the checkout service from functioning correctly.,"Step 1: Checked node health - all nodes are Ready. Step 2: Checked pod status - all pods are Running, but checkoutservice-db56f59d-v25cd has logs showing connection errors (i/o timeout). Step 3: No se...",25820,14994,2832,
2026-06-20T18:20:13.748497,F5,4,C2_gitops,PVC Pending,"[""PVC Pending Issue"", ""PVC Pending"", ""PVC Pending""]",0.6667,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.033,PVC Pending,0.9,"The redis-cart PVC is in Pending state, preventing the associated pods from accessing required storage resources.","Step 1: Checked node health – all nodes are Ready. Step 2: Checked pod status – all pods are Running. However, the redis-cart PVC is in Pending state indicating a storage issue. Step 3: Checked servic...",23723,16464,2808,
2026-06-20T18:20:13.748497,F5,4,C3_rag,PVC Pending,"[""PVC Pending"", ""PVC Pending"", ""PVC Pending""]",1.0,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.033,PVC Pending,0.9,"The root cause is that the PersistentVolumeClaim redis-cart-rwx is stuck in Pending state, preventing associated pods from starting.","Step 1: Checked node health, all nodes are Ready, so no node-level fault. Step 2: All pods are in Running state with no termination reasons indicating issues. Step 3: No services are showing 0 endpoin...",23952,16896,2819,
2026-06-20T18:20:13.748497,F5,4,C4_both,PVC/Storage Fault,"[""PVC/Storage Fault"", ""PVC Pending"", ""PVC Pending State""]",0.3333,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.033,PVC/Storage Fault,0.9,"The Pending PersistentVolumeClaim (PVC) is preventing necessary pods from starting, causing service connectivity issues.",Step 1: Checked Node Health - All nodes are Ready. Step 2: Checked Pod Status - All pods are Running. Step 3: Checked Service Connectivity - No services showing 0 endpoints or endpoint mismatches. Ste...,26606,18381,2966,
2026-06-20T18:20:13.748497,F5,4,C5_placebo,PVC Pending,"[""PVC Pending"", ""Network Connectivity Issue"", ""PVC/Storage Fault""]",0.3333,0.5,"[0.5, 0.0, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.033,PVC Pending,0.8,"The redis-cart PVC is in Pending state, causing potential connectivity issues for dependent services.","Step 1: Checked node health; all nodes are Ready. Step 2: All pods are in Running state; however, redis-cart PVC is in Pending state, indicating a potential issue. Step 3: No services are showing endp...",23691,17193,2733,
2026-06-20T18:25:59.806716,F5,5,C1_A,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.033,Network Connectivity Issue,0.9,"The checkoutservice is experiencing network connectivity issues to the target service at 10.98.94.87:5000, resulting in RPC timeouts.","Step 1: Checked Node Health - All nodes are Ready. No issues found. Proceeding to Step 2.
Step 2: Checked Pod Status - All pods are in Running state. No termination or waiting reasons indicating issue...",30307,17592,2856,
2026-06-20T18:25:59.806716,F5,5,C2_gitops,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.033,Network Connectivity Issue,0.9,The checkoutservice is unable to connect to a backend service due to an i/o timeout error.,"Step 1: Checked Node Health. All nodes are Ready, so no node-level faults. Step 2: Checked Pod Status. All pods are Running, so no immediate pod failures. Step 3: Checked Service Connectivity. No serv...",27342,18963,2829,
2026-06-20T18:25:59.806716,F5,5,C3_rag,Network Connectivity Issue,"[""Network Timeout"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",0.6667,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.033,Network Connectivity Issue,0.8,The checkoutservice is experiencing network connectivity issues when trying to reach another service on a specific IP address.,"Step 1: Checked Node Health - All nodes are Ready, so no node-level fault. Step 2: Checked Pod Status - All pods are Running with no termination or waiting reasons indicating issues. Step 3: Checked S...",27368,19266,2731,
2026-06-20T18:25:59.806716,F5,5,C4_both,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.033,Network Connectivity Issue,0.8,"The checkoutservice is experiencing connection timeouts when trying to send order confirmations, indicating a possible network issue or unavailability of the target service.",Step 1: Checked Node Health - All nodes are Ready. Proceeding to Step 2. Step 2: Checked Pod Status - All pods are in Running state. No issues found. Proceeding to Step 3. Step 3: Checked Service Conn...,27234,20895,3088,
2026-06-20T18:25:59.806716,F5,5,C5_placebo,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.033,Network Connectivity Issue,0.9,Network connectivity failure to the checkoutservice at IP 10.98.94.87:5000.,"Step 1: Checked node health, all nodes are Ready. Step 2: Checked pod status, all pods are Running. Step 3: Checked service connectivity, no services are reported with 0 endpoints or mismatches. Step ...",24342,19653,2744,
2026-06-20T18:45:15.916835,F6,1,C1_A,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.9,The checkoutservice is experiencing network connectivity issues when attempting to communicate with an external service.,Step 1: Checked Node Health - All nodes are Ready with no pressure conditions. Step 2: Checked Pod Status - All pods are Running with no termination or waiting reasons. Step 3: Checked Service Connect...,31659,15021,3036,
2026-06-20T18:45:15.916835,F6,1,C2_gitops,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,The checkoutservice is unable to connect to the desired address due to network connectivity issues.,Step 1: Checked node health. All nodes are Ready. No issues found. Proceed to Step 2. Step 2: Checked pod status. All pods are Running. No termination or waiting reasons found. Proceed to Step 3. Step...,27786,16464,3146,
2026-06-20T18:45:15.916835,F6,1,C3_rag,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.1,"[0.1, 0.1, 0.0]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,The checkoutservice is experiencing connectivity issues due to potential network configuration problems.,"Step 1: Checked Node Health - All nodes are Ready, no pressure conditions found. Step 2: Checked Pod Status - All pods are Running, no OOMKilled or CrashLoopBackOff issues. Step 3: Checked Service Con...",27221,16968,2989,
2026-06-20T18:45:15.916835,F6,1,C4_both,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,Network connectivity issues causing timeouts in service communication.,"Step 1: Checked node health; all nodes are Ready with no pressure conditions. Proceeded to Step 2. Step 2: All pods are Running, with no termination or waiting reasons indicating issues. Proceeded to ...",27914,18465,3109,
2026-06-20T18:45:15.916835,F6,1,C5_placebo,Service Connectivity Issue,"[""Service Connectivity Issue"", ""Network Timeout"", ""Network Connectivity Issue""]",0.3333,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Service Connectivity Issue,0.8,"The checkout service is unable to connect to the intended endpoint, resulting in timeouts.","In Step 1, I checked the node health and found that all nodes are Ready, so I proceeded to Step 2. In Step 2, all pods are in Running state with no abnormal termination reasons, allowing me to continu...",28725,17142,3084,
2026-06-20T18:50:53.654651,F6,2,C1_A,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Timeout"", ""Network Connectivity Issues""]",0.3333,0.1,"[0.1, 0.0, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,Multiple services are unable to connect to the Redis storage and other backend services due to network timeouts.,Step 1: Checked node health. All nodes are Ready. Step 2: All pods are in Running state with no specific termination reasons or waiting reasons. Step 3: No services showing 0 endpoints. Step 4: Found ...,26517,11889,3173,
2026-06-20T18:50:53.654651,F6,2,C2_gitops,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Timeout"", ""Network Policy Block or Network Delay""]",0.3333,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,Network connectivity issues are causing timeouts and failures in accessing the cart storage.,Step 1: Checked node health. All nodes are Ready with no pressure conditions. Proceeding to Step 2. Step 2: All pods are in Running state with no termination or waiting reasons indicated. Proceeding t...,25204,13209,2969,
2026-06-20T18:50:53.654651,F6,2,C3_rag,Network Loss,"[""Network Loss"", ""Network Loss"", ""Network Loss""]",1.0,0.1,"[0.1, 0.0, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Loss,0.85,Intermittent network connectivity issues causing timeouts and connection resets.,"In Step 1, I checked node health and found all nodes are in 'Ready' state without pressure conditions. In Step 2, all pods are in 'Running' state with no warning or error events, but there are signifi...",24801,13872,3117,
2026-06-20T18:50:53.654651,F6,2,C4_both,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.85,Network connectivity issues are causing timeouts and connection resets between services.,Step 1: Checked node health - All nodes are Ready with no pressure conditions. Step 2: Checked pod status - All pods are Running. Step 3: Checked service connectivity - Found multiple logs indicating ...,25426,15339,3155,
2026-06-20T18:50:53.654651,F6,2,C5_placebo,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Timeout"", ""Network Connectivity Issue""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,The cart service is experiencing connectivity issues due to network timeouts.,Step 1: Checked node health. All nodes are Ready. Step 2: Checked pod status. All pods are Running. Step 3: Checked service connectivity. No services are reported with 0 endpoints. Step 4: Checked net...,25398,13908,2974,
2026-06-20T18:56:08.233751,F6,3,C1_A,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.75,"[0.75, 0.75, 0.5]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.9,The root cause is a network connectivity issue causing timeouts between services.,Step 1: Checked Node Health - All nodes are Ready with no pressure conditions. Step 2: Checked Pod Status - All pods are in Running state with no termination reasons indicating failures. Step 3: Check...,28353,14157,2994,
2026-06-20T18:56:08.233751,F6,3,C2_gitops,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.75,"[0.5, 0.75, 0.75]","[0.5, 0.5, 0.5]",1,1,1,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,The checkoutservice and frontend are experiencing RPC connection timeouts due to possible network issues.,"Step 1: Checked node health. All nodes are Ready, no issues detected. Step 2: Checked pod status. All pods are Running. No OOMKilled or CrashLoopBackOff events found. Step 3: Checked service connectiv...",27556,15612,2995,
2026-06-20T18:56:08.233751,F6,3,C3_rag,Network Loss,"[""Network Loss"", ""Network Loss"", ""Network Loss""]",1.0,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0606,Network Loss,0.8,There is a network connectivity issue causing timeouts between services.,"Step 1: Checked node health and found all nodes are Ready with no pressure conditions, so no node-level fault. Step 2: All pods are in Running state with no termination or waiting issues, indicating n...",29297,16188,3263,
2026-06-20T18:56:08.233751,F6,3,C4_both,Network Loss,"[""Network Loss"", ""Network Loss"", ""Network Connectivity Issue""]",0.6667,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0606,Network Loss,0.9,"The root cause is network connectivity loss between services, resulting in timeouts.","Step 1: Checked node health, all nodes are Ready with no pressure conditions. Step 2: All pods are in Running state with no termination or waiting issues. Step 3: Error logs indicate several instances...",30316,17637,3043,
2026-06-20T18:56:08.233751,F6,3,C5_placebo,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Timeout""]",0.6667,0.625,"[0.75, 0.5, 0.75]","[0.75, 0.75, 0.75]",1,1,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.9,Network connectivity problems causing timeouts in service communication.,"Step 1: Checked node health; all nodes are Ready, no DiskPressure or MemoryPressure. Step 2: All pods are in Running state, no OOMKilled or CrashLoopBackOff. Step 3: No services showing 0 endpoints or...",34406,16260,3020,
2026-06-20T19:01:54.947391,F6,4,C1_A,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Service Connectivity Issue"", ""Network Connectivity Issue""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.9,The checkout service is experiencing network connectivity issues leading to timeouts.,Step 1: Checked node health - all nodes are Ready. Step 2: Checked pod status - all pods are Running with no issues. Step 3: Checked service connectivity - no services are showing 0 endpoints or misma...,40398,13506,3216,
2026-06-20T19:01:54.947391,F6,4,C2_gitops,Network Timeout,"[""Network Connectivity Issue"", ""Network Timeout"", ""Network Timeout""]",0.6667,0.1,"[0.5, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Timeout,0.8,Network connectivity issues are causing service timeouts in the checkout service.,"Step 1: Checked Node Health - All nodes are Ready, so no node-level faults. Step 2: Checked Pod Status - All pods are Running, but some have errors related to payment processing and timeouts. Step 3: ...",51788,14967,3181,
2026-06-20T19:01:54.947391,F6,4,C3_rag,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Loss"", ""Network Connectivity Issue""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,Intermittent network connectivity issues causing timeouts during service communication.,"In Step 1, I checked the node health and found all nodes are Ready with no pressure conditions, so I proceeded to Step 2. In Step 2, all pods are in the Running state, but error logs indicate issues w...",47875,15549,3262,
2026-06-20T19:01:54.947391,F6,4,C4_both,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0606,Network Connectivity Issue,0.8,Intermittent network connectivity issues causing i/o timeouts between services.,Step 1: Checked node health and found all nodes in Ready state. Step 2: All pods are in Running state with no abnormal termination reasons. Step 3: Checked service connectivity; while there are no 0 e...,60069,17034,3285,
